,link,title,year,country,genre,rating,director,director_bio,birthday,death
191,https://www.ivi.ru//watch/138654,Два мгновения любви,2013,Россия,Мелодрамы,7.7,Валерий Девятилов,"{'id': 1641014, 'name': 'Валерий Девятилов', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/08a316c7-33e1-492e-87b7-6d34612519de/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1976-01-06T00:00:00.000Z', 'death': '', 'age': 49}",1976-01-06,
192,https://www.ivi.ru//watch/424909,Шугалей,2020,Россия,Боевики,7.3,Денис Нейманд,"{'id': 967739, 'name': 'Денис Нейманд', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1777765/a8252b20-5dea-48bd-8452-3dba2ab0cf10/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1967-09-22T00:00:00.000Z', 'death': '', 'age': 57}",1967-09-22,
193,https://www.ivi.ru//watch/zagadka-evklida,Загадка Евклида,2023,Россия,Детективы,7.2,Мария Маханько,"{'id': 774284, 'name': 'Мария Маханько', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/dbc87c12-456d-43d7-ad7c-7cea72866429/orig', 'sex': 'Женский', 'growth': 0, 'birthday': '1980-03-18T00:00:00.000Z', 'death': '', 'age': 44}",1980-03-18,
194,https://www.ivi.ru//watch/2475,Мираж,2007,Россия,Боевики,6.3,Тигран Кеосаян,"{'id': 245727, 'name': 'Тигран Кеосаян', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/4774061/72e4d875-682c-4ee2-820b-cc6e69cfcf91/orig', 'sex': 'Мужской', 'growth': 173, 'birthday': '1966-01-04T00:00:00.000Z', 'death': '', 'age': 59}",1966-01-04,
195,https://www.ivi.ru//watch/vishenka-na-torte,Вишенка на торте,2024,Россия,Мелодрамы,7.1,Евгений Сологалов,"{'id': 1763597, 'name': 'Евгений Сологалов', 'enName': '', 'photo': 'https:https://avatars.mds.yandex.net/get-kinopoisk-image/10812607/d6622301-c0d6-44ee-a31d-8d38b7bbaf28/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1975-02-20T00:00:00.000Z', 'death': '', 'age': 50}",1975-02-20,
196,https://www.ivi.ru//watch/11146,Про бизнесмена Фому,1993,Россия,Комедии,7.4,Валерий Чиков,"{'id': 256971, 'name': 'Валерий Чиков', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/0e53d1e9-9ca6-4435-8f67-2af7d9461980/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1950-12-22T00:00:00.000Z', 'death': '2017-06-08T00:00:00.000Z', 'age': 66}",1950-12-22,2017-06-08
197,https://www.ivi.ru//watch/491606,Ёлки 9,2022,Россия,Комедии,7.2,Александра Лупашко,"{'id': 2289201, 'name': 'Александра Лупашко', 'enName': '', 'photo': 'https:https://avatars.mds.yandex.net/get-kinopoisk-image/10900341/dec58da6-b1d1-41b2-83cd-1812f240eaee/orig', 'sex': 'Женский', 'growth': 175, 'birthday': '1992-01-01T00:00:00.000Z', 'death': '', 'age': 33}",1992-01-01,
198,https://www.ivi.ru//watch/222637,Королева,2020,Россия,Комедии,6.3,Таисия Игуменцева,"{'id': 1893122, 'name': 'Таисия Игуменцева', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/7b9507b3-6afe-4de3-aedb-27dad462e815/orig', 'sex': 'Женский', 'growth': 0, 'birthday': '1989-01-10T00:00:00.000Z', 'death': '', 'age': 36}",1989-01-10,
199,https://www.ivi.ru//watch/2645,Бой с тенью,2005,Россия,Боевики,8.1,Алексей Сидоров,"{'id': 2547862, 'name': 'Алексей Сидоров', 'enName': '', 'photo': '', 'sex': 'Мужской', 'growth': 0, 'birthday': '', 'death': '', 'age': 0}",,
200,https://www.ivi.ru//watch/114935,Ворошиловский стрелок,1999,Россия,Драмы,8.6,Станислав Говорухин,"{'id': 185642, 'name': 'Станислав Говорухин', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/4303601/e0a865b5-1af5-45d1-aed4-b91041f055cd/orig', 'sex': 'Мужской', 'growth': 180, 'birthday': '1936-03-29T00:00:00.000Z', 'death': '2018-06-14T00:00:00.000Z', 'age': 82}",1936-03-29,2018-06-14
201,https://www.ivi.ru//watch/ohota-na-russkogo-geniya,Охота на русского гения,2024,Россия,Драмы,5.6,Мария Ефремова,"{'id': 6928967, 'name': 'Мария Ефремова', 'enName': '', 'photo': '', 'sex': 'Женский', 'growth': 0, 'birthday': '', 'death': '', 'age': 0}",,
202,https://www.ivi.ru//watch/126658,Дурак,2014,Россия,Драмы,7.5,Юрий Быков,"{'id': 341108, 'name': 'Юрий Быков', 'enName': '', 'photo': '', 'sex': 'Мужской', 'growth': 0, 'birthday': '', 'death': '', 'age': 0}",,
203,https://www.ivi.ru//watch/90509,Сюрприз для любимого,2014,Россия,Мелодрамы,6.8,Андрей Селиванов,"{'id': 6917833, 'name': 'Андрей Селиванов', 'enName': '', 'photo': '', 'sex': 'Мужской', 'growth': 0, 'birthday': '', 'death': '', 'age': 0}",,
204,https://www.ivi.ru//watch/odna-noch,Одна ночь,2024,Россия,Мелодрамы,6.9,Наталия Микрюкова,"{'id': 3333817, 'name': 'Наталия Микрюкова', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/14d9b119-0527-4d20-b2a4-d298a7a068e5/orig', 'sex': 'Женский', 'growth': 0, 'birthday': '1981-04-18T00:00:00.000Z', 'death': '', 'age': 43}",1981-04-18,
205,https://www.ivi.ru//watch/115621,Восьмерка,2013,Россия,Боевики,6.1,Алексей Учитель,"{'id': 273009, 'name': 'Алексей Учитель', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/523db1f7-c973-4e37-a2ed-9ab1663f1a8d/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1951-08-31T00:00:00.000Z', 'death': '', 'age': 73}",1951-08-31,
206,https://www.ivi.ru//watch/103314,Тёмный мир: Равновесие,2013,Россия,Фэнтези,7.6,Олег Асадулин,"{'id': 751571, 'name': 'Олег Асадулин', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/4343eb39-d3a3-48f2-a1ab-27cf168ea533/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1971-10-05T00:00:00.000Z', 'death': '', 'age': 53}",1971-10-05,
207,https://www.ivi.ru//watch/498372,Я на перемотке!,2022,Россия,Комедии,8.4,Никита Владимиров,"{'id': 6244464, 'name': 'Никита Владимиров', 'enName': '', 'photo': '', 'sex': 'Мужской', 'growth': 0, 'birthday': '', 'death': '', 'age': 0}",,
208,https://www.ivi.ru//watch/90642,Срочно! Ищу мужа,2011,Россия,Мелодрамы,7.4,Алина Чеботарева,"{'id': 2377597, 'name': 'Алина Чеботарева', 'enName': '', 'photo': '', 'sex': 'Женский', 'growth': 0, 'birthday': '1988-01-26T00:00:00.000Z', 'death': '', 'age': 36}",1988-01-26,
209,https://www.ivi.ru//watch/192114,Полцарства за любовь,2014,Россия,Мелодрамы,7.4,Александр Хван,"{'id': 251161, 'name': 'Александр Хван', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/10592371/fda6e3bc-2141-4982-948d-94e26ff6c925/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1957-12-28T00:00:00.000Z', 'death': '2023-09-17T00:00:00.000Z', 'age': 65}",1957-12-28,2023-09-17
210,https://www.ivi.ru//watch/pamyat-serdtsa,Память сердца,2014,Россия,Мелодрамы,5.9,Артем Насыбулин,"{'id': 1705584, 'name': 'Артем Насыбулин', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1704946/8c8ba284-bd18-4fbc-a8e5-a3b3a83696ce/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1977-09-04T00:00:00.000Z', 'death': '', 'age': 47}",1977-09-04,
211,https://www.ivi.ru//watch/192131,Третья попытка,2013,Россия,Мелодрамы,7.1,Игорь Мужжухин,"{'id': 245797, 'name': 'Игорь Мужжухин', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/0e6beece-8c14-4648-b31c-efb2891088fc/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1962-02-04T00:00:00.000Z', 'death': '', 'age': 62}",1962-02-04,
212,https://www.ivi.ru//watch/133404,Оазис любви,2012,Россия,Мелодрамы,7.8,Артем Насыбулин,"{'id': 1705584, 'name': 'Артем Насыбулин', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1704946/8c8ba284-bd18-4fbc-a8e5-a3b3a83696ce/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1977-09-04T00:00:00.000Z', 'death': '', 'age': 47}",1977-09-04,
213,https://www.ivi.ru//watch/talisman,Талисман,2021,Россия,Комедии,6.7,Анарио Мамедов,"{'id': 1617459, 'name': 'Анарио Мамедов', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1898899/47ffcc4f-8b00-4335-8a2c-bfa02f6f4478/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1978-02-19T00:00:00.000Z', 'death': '', 'age': 46}",1978-02-19,
214,https://www.ivi.ru//watch/2627,Бой с тенью 2: Реванш,2007,Россия,Боевики,7.9,Антон Мегердичев,"{'id': 1172278, 'name': 'Антон Мегердичев', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1898899/ce3ca9fe-d69a-47e0-9b1e-10625d33c3f4/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1969-07-22T00:00:00.000Z', 'death': '', 'age': 55}",1969-07-22,
215,https://www.ivi.ru//watch/73016,Бой с тенью 3D: Последний раунд,2011,Россия,Боевики,8.4,Алексей Сидоров,"{'id': 2547862, 'name': 'Алексей Сидоров', 'enName': '', 'photo': '', 'sex': 'Мужской', 'growth': 0, 'birthday': '', 'death': '', 'age': 0}",,
216,https://www.ivi.ru//watch/171726,Невеста,2017,Россия,Ужасы,5.5,Святослав Подгаевский,"{'id': 2551883, 'name': 'Святослав Подгаевский', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1704946/a62a9825-5db6-4ea0-a49b-e2fe9d2becfe/orig', 'sex': 'Мужской', 'growth': 180, 'birthday': '1983-02-08T00:00:00.000Z', 'death': '', 'age': 41}",1983-02-08,
217,https://www.ivi.ru//watch/490117,Весури,2019,Россия,Драмы,7.2,Александр Якимчук,"{'id': 1565273, 'name': 'Александр Якимчук', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/0f12a64c-846c-44f5-86c1-35fc46b92cf5/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1968-02-16T00:00:00.000Z', 'death': '', 'age': 56}",1968-02-16,
218,https://www.ivi.ru//watch/92841,Матч,2012,Россия,Драмы,7.4,Андрей Малюков,"{'id': 280671, 'name': 'Андрей Малюков', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/4303601/210a2617-aab9-4bdc-857b-d21a42be29e8/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1948-01-06T00:00:00.000Z', 'death': '2021-12-19T00:00:00.000Z', 'age': 73}",1948-01-06,2021-12-19
219,https://www.ivi.ru//watch/184118,Фото на недобрую память,2016,Россия,Мелодрамы,7.2,Алина Чеботарева,"{'id': 2377597, 'name': 'Алина Чеботарева', 'enName': '', 'photo': '', 'sex': 'Женский', 'growth': 0, 'birthday': '1988-01-26T00:00:00.000Z', 'death': '', 'age': 36}",1988-01-26,
220,https://www.ivi.ru//watch/216755,"Гуляй, Вася! Свидание на Бали",2021,Россия,Комедии,7.0,Роман Каримов,"{'id': 1815756, 'name': 'Роман Каримов', 'enName': '', 'photo': 'https:https://avatars.mds.yandex.net/get-kinopoisk-image/10671298/eded578d-6223-4f5c-b2d6-088470f9d482/orig', 'sex': 'Мужской', 'growth': 180, 'birthday': '1984-06-20T00:00:00.000Z', 'death': '', 'age': 40}",1984-06-20,
221,https://www.ivi.ru//watch/488068,Тайный Санта,2022,Россия,Комедии,7.7,Александр Бабаев,"{'id': 1865660, 'name': 'Александр Бабаев', 'enName': '', 'photo': '', 'sex': 'Мужской', 'growth': 0, 'birthday': '', 'death': '', 'age': 0}",,
222,https://www.ivi.ru//watch/114412,Тётушки,2013,Россия,Комедии,7.2,Александр Кананович,"{'id': 1620622, 'name': 'Александр Кананович', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/c7237fa8-cce3-42cc-b53e-bdc3bcd0bb11/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1977-08-05T00:00:00.000Z', 'death': '', 'age': 47}",1977-08-05,
223,https://www.ivi.ru//watch/441927,LOVE,2021,Россия,Комедии,6.9,Игорь Твердохлебов,"{'id': 1712686, 'name': 'Игорь Твердохлебов', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/4483445/885f87f9-8d5e-489c-b565-39d3d5b753fd/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1983-06-25T00:00:00.000Z', 'death': '', 'age': 41}",1983-06-25,
224,https://www.ivi.ru//watch/486671,Ласточки Христовы,2022,Россия,Документальные,9.2,Юлия Бочарова,"{'id': 6794755, 'name': 'Юлия Бочарова', 'enName': '', 'photo': '', 'sex': 'Женский', 'growth': 0, 'birthday': '', 'death': '', 'age': 0}",,
225,https://www.ivi.ru//watch/ne-togo-polya-yagoda,Не того поля ягода,2016,Россия,Мелодрамы,6.9,Александр Высоковский,"{'id': 483006, 'name': 'Александр Высоковский', 'enName': '', 'photo': 'https:https://avatars.mds.yandex.net/get-kinopoisk-image/9784475/6cb6dc5c-2557-40f5-be7b-685495a5c5d4/orig', 'sex': 'Мужской', 'growth': 180, 'birthday': '1963-08-24T00:00:00.000Z', 'death': '', 'age': 61}",1963-08-24,
226,https://www.ivi.ru//watch/191284,Поцелуев мост,2016,Россия,Мелодрамы,7.5,Андрей Красавин,"{'id': 1805976, 'name': 'Андрей Красавин', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/0f1c2282-c425-4a50-8fd3-29a7834c6e9c/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1963-12-04T00:00:00.000Z', 'death': '', 'age': 61}",1963-12-04,
227,https://www.ivi.ru//watch/447548,Самый Новый год!,2020,Россия,Комедии,7.8,Антонина Руже,"{'id': 3693579, 'name': 'Антонина Руже', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1898899/3d600b83-67b5-415c-a34f-a2ffca56d25a/orig', 'sex': 'Женский', 'growth': 0, 'birthday': '', 'death': '', 'age': 0}",,
228,https://www.ivi.ru//watch/znaharka,Знахарка,2012,Россия,Мелодрамы,7.3,Владимир Тумаев,"{'id': 273380, 'name': 'Владимир Тумаев', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/137e92af-1a0f-49d4-8bbf-25c00960bc8b/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1953-04-23T00:00:00.000Z', 'death': '', 'age': 71}",1953-04-23,
229,https://www.ivi.ru//watch/208077,Фото на память,2018,Россия,Ужасы,5.3,Антон Зенкович,"{'id': 2322929, 'name': 'Антон Зенкович', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/10671298/d859f15a-2ac8-49c6-b70a-70cb31ae5508/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1984-12-16T00:00:00.000Z', 'death': '', 'age': 40}",1984-12-16,
230,https://www.ivi.ru//watch/2664,Невыполнимое задание,2003,Россия,Военные,6.5,Олег Погодин,"{'id': 116146, 'name': 'Олег Погодин', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1704946/6788a5bc-d23d-4966-b7d2-7a46506b4607/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1965-07-04T00:00:00.000Z', 'death': '', 'age': 59}",1965-07-04,
231,https://www.ivi.ru//watch/191281,Опять замуж,2016,Россия,Мелодрамы,7.4,Александр Грабарь,"{'id': 1121504, 'name': 'Александр Грабарь', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/9378cd84-b6e1-4e9e-80ff-60a9e5a8eb45/orig', 'sex': '', 'growth': 0, 'birthday': '1972-06-25T00:00:00.000Z', 'death': '', 'age': 52}",1972-06-25,
232,https://www.ivi.ru//watch/192711,Неадекватные люди 2,2020,Россия,Мелодрамы,7.8,Роман Каримов,"{'id': 1815756, 'name': 'Роман Каримов', 'enName': '', 'photo': 'https:https://avatars.mds.yandex.net/get-kinopoisk-image/10671298/eded578d-6223-4f5c-b2d6-088470f9d482/orig', 'sex': 'Мужской', 'growth': 180, 'birthday': '1984-06-20T00:00:00.000Z', 'death': '', 'age': 40}",1984-06-20,
233,https://www.ivi.ru//watch/182185,Роза прощальных ветров,2012,Россия,Мелодрамы,7.0,Дмитрий Сорокин,"{'id': 5421902, 'name': 'Дмитрий Сорокин', 'enName': '', 'photo': '', 'sex': 'Мужской', 'growth': 0, 'birthday': '', 'death': '', 'age': 0}",,
234,https://www.ivi.ru//watch/109140,Глухарь в кино,2010,Россия,Комедии,7.6,Владимир Виноградов,"{'id': 6866901, 'name': 'Владимир Виноградов', 'enName': '', 'photo': 'https://avatars.mds.yandex.net/get-kinopoisk-image/4303601/960872ca-ccb7-4e56-bd76-10b956d2bcf6/orig', 'sex': 'Мужской', 'growth': 0, 'birthday': '1989-11-15T00:00:00.000Z', 'death': '', 'age': 35}",1989-11-15,
